theTime,x,y,z,q1,q2,q3,score,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.14,1.016952,0,2.655636,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.16,1.016952,0,2.655636,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.18,1.229049,0,1.970135,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.2,1.229049,0,1.970135,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.22,1.436466,0,1.299778,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.24,1.657463,0,1.299778,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.26,1.657463,0,1.299778,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.28,1.767955,0,1.299782,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.3,1.857925,0,0.6440811,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.32,1.857925,0,0.6440811,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.34,1.857925,0,0.6440811,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.36,1.857925,0,0.6440811,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.38,1.857925,0,0.6440811,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.4,1.857925,0,0.6440811,0,0,5.000001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.42,1.857925,0,0.6440811,0,0,10,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.44,1.857925,0,0.6440811,0,0,15.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.46,1.857925,0,0.6440811,0,0,25.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.48,1.857925,0,0.6440811,0,0,30.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.5,1.857925,0,0.6440811,0,0,30.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.52,1.857925,0,0.6440811,0,0,30.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.54,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.56,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.58,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.6,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.62,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.64,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.66,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.68,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.7,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.72,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.74,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.76,1.857925,0,0.6440811,0,0,35.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.78,1.857925,0,0.6440811,0,0,40.00001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.8,1.857925,0,0.6440811,0,0,45.00002,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.82,1.857925,0,0.6440811,0,0,60.00003,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.84,1.857925,0,0.6440811,0,0,65.00003,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.86,1.857925,0,0.6440811,0,0,65.00003,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.88,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.9,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.92,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.94,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.96,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.98,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.02,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.04,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.06,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.08,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.1,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.12,1.857925,0,0.6440811,0,0,70.00004,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.14,1.857925,0,0.6440811,0,0,80.00003,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.16,1.857925,0,0.6440811,0,0,90.00005,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.18,1.857925,0,0.6440811,0,0,100,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.2,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.22,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.24,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.26,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.28,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.3,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.32,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.34,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.36,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.38,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.4,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.42,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.44,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.46,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.48,1.857925,0,0.6440811,0,0,105.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.5,1.857925,0,0.6440811,0,0,110.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.52,1.857925,0,0.6440811,0,0,125.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.54,1.857925,0,0.6440811,0,0,135.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.56,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.58,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.6,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.62,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.64,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.66,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.68,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.7,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.72,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.74,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.76,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.78,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.8,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.82,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.84,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.86,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.88,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.9,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.92,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.94,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.96,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
6.98,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.02,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.04,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.06,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.08,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.1,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.12,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.14,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.16,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.18,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.2,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.22,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.24,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.26,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.28,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.3,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.32,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.34,1.857925,0,0.6440811,0,0,140.0001,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
7.36,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.38,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.4,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.42,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.44,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.46,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.48,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.5,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.52,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.54,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.56,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.58,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.6,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.62,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.64,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.66,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.68,1.857925,0,0.6440811,0,0,140.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.7,1.857925,0,0.6440811,0,0,135.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.72,1.857925,0,0.6440811,0,0,130.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.74,1.857925,0,0.6440811,0,0,130.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.76,1.857925,0,0.6440811,0,0,115.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.78,1.857925,0,0.6440811,0,0,110.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.8,1.857925,0,0.6440811,0,0,105.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.82,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.84,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.86,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.88,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.9,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.92,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.94,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.96,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
7.98,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.02,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.04,1.857925,0,0.6440811,0,0,100,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.059999,1.857925,0,0.6440811,0,0,95.00005,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.08,1.857925,0,0.6440811,0,0,90.00004,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.099999,1.857925,0,0.6440811,0,0,80.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.12,1.857925,0,0.6440811,0,0,70.00004,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.139999,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.16,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.179999,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.2,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.22,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.24,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.26,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.28,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.3,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.32,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.34,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.36,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.38,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.4,1.857925,0,0.6440811,0,0,60.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.42,1.857925,0,0.6440811,0,0,50.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.44,1.857925,0,0.6440811,0,0,40.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.46,1.857925,0,0.6440811,0,0,30.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.48,1.857925,0,0.6440811,0,0,30.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.5,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.52,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.54,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.559999,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.58,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.599999,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.62,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.639999,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.66,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.679999,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.7,1.857925,0,0.6440811,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.72,1.878453,0,1.299786,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.74,1.878453,0,1.299786,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.76,1.878453,0,1.299786,0,0,15.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.78,1.878453,0,1.299786,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.8,1.920902,0,2.65564,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.82,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.84,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.86,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.88,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.9,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.92,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.94,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.96,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
8.98,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.02,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.04,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.059999,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.08,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.099999,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.12,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.139999,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.16,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.179999,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.2,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.22,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.24,2.080922,0,4.074223,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.26,2.105259,0,4.808384,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.28,2.155682,-9.536743E-07,6.329453,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.3,2.292995,0,10.4717,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.32,2.35294,0,12.28004,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.34,2.416102,0,14.18544,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.36,2.377612,0,17.24342,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.38,2.26949,0,18.32058,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.4,2.26949,0,18.32058,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.42,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.44,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.46,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.48,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.5,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.52,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.54,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.559999,2.302143,0,19.42873,0,0,355,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.58,2.302143,0,19.42873,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.599999,2.302143,0,19.42873,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.62,2.302143,0,19.42873,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.639999,1.931031,0,16.196,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.66,1.744964,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.679999,1.401273,0,10.47171,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.7,1.401273,0,10.47171,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.719999,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.74,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.76,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.78,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.8,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.82,1.383648,0,9.601677,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.84,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.86,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
