theTime,x,y,z,q1,q2,q3,score,(0.0,0, 0.0),(0.0,0, 0.0)
14.94,-27.53036,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
14.96,-27.77327,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
14.98,-27.77327,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15,-28.01619,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.02,-28.09716,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.04,-28.17813,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.06,-28.34007,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.08,-28.42105,0,-14.73259,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.1,-28.65293,0,-14.37387,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.12,-28.73456,0,-14.37387,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.14,-28.73456,0,-14.37387,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.16,-28.8162,0,-14.37387,0,0,355,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.18,-29.13578,0,-14.00888,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.2,-29.13578,0,-14.00888,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.22,-29.21808,0,-14.00888,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.24,-29.54366,0,-13.63782,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.26,-29.95811,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.28,-30.04179,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.3,-30.12548,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.32,-30.20915,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.34,-30.29284,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.36,-30.29284,0,-13.26094,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.38,-30.71737,0,-12.87731,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.4,-30.80176,0,-12.8773,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.42,-30.97054,0,-12.87731,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.44,-31.05493,0,-12.8773,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.46,-31.57439,0,-12.48755,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.48,-31.6595,0,-12.48755,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.5,-31.6595,0,-12.48755,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.52,-32.10306,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.54,-32.1889,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.56,-32.27473,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.58,-32.27473,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.6,-32.27473,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.62,-32.36057,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.64,-32.36057,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.66,-32.36057,0,-12.09069,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.68,-32.64059,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.7,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.72,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.74,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.76,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.78,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.8,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.82,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.84,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.86,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.88,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.9,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.92,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.94,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.96,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
15.98,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.02,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.04,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.06,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.08,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.1,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.12,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.14,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.16,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.18,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.2,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.22,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.24,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.26,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.28,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.3,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.32,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.34,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.36,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.38,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.4,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.42,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.44,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.46,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.48,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.5,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.52,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.54,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.56,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.58,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.6,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.62,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.64,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.66,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.68,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.7,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.72,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.74,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.76,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.78,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.8,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.82,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.84,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.86,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.88,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.9,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.92,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.94,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.96,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
16.98,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.02,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.04,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.06,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.08,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.1,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.12,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.14,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.16,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.18,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.2,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.22,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.24,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.26,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.28,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.3,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.32,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.34,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.36,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.38,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.4,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.42,-32.72717,0,-11.68737,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.44,-35.50227,0,-6.738686,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.46,-35.50227,0,-6.738686,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.48,-35.50227,0,-6.738686,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.5,-35.50227,0,-6.738686,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.52,-35.50227,0,-6.738686,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.54,-37.12815,0,-3.008015,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.56,-37.12815,0,-3.008015,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.58,-37.12815,0,-3.008015,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.6,-38.18168,0,-0.6255951,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.62,-39.21788,-9.54E-07,1.970135,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.64,-39.88567,0,3.356796,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.66,-40.3508,9.54E-07,4.808376,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.68,-40.70996,0,5.559917,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.7,-41.07771,0,6.329445,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.72,-41.45438,0,7.117638,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.74,-41.33317,0,7.117638,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.76,-41.33317,0,7.117638,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.78,-41.33317,0,7.117638,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.8,-41.33317,0,7.117638,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.82,-41.71761,0,7.925179,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.84,-41.71761,0,7.925179,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.86,-41.71761,0,7.925179,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.88,-41.71761,0,7.925179,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.9,-41.98764,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.92,-41.86341,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.94,-41.73919,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.96,-41.61497,0,8.753204,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
17.98,-41.49074,0,8.753204,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18,-41.24229,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.02,-41.11806,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.04,-40.86963,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.06,-40.37272,0,8.753212,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.08,-40.88055,0,9.601677,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.1,-40.89175,0,10.47171,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.12,-40.76435,0,10.47171,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.14,-41.03225,0,11.3642,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.16,-40.77419,0,11.3642,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.18,-40.64516,0,11.3642,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.2,-40.38709,0,11.3642,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.22,-40.915,0,12.28004,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.24,-40.78429,0,12.28003,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.26,-40.78429,0,12.28003,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.28,-41.05955,0,13.22011,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.3,-40.9271,0,13.22012,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.32,-41.90466,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.34,-41.90466,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.36,-41.7686,0,15.17705,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.38,-41.7686,0,15.17705,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.4,-42.20677,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.42,-42.06884,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.44,-42.06884,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.46,-41.93091,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.48,-41.79297,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.5,-41.37918,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.52,-41.24125,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.54,-41.10333,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.56,-40.68954,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.58,-40.68954,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.6,-40.5516,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.62,-40.41367,0,16.196,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.64,-40.27574,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.66,-40.13781,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.68,-40.13781,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.7,-40.13781,0,16.19599,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.72,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.74,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.76,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.78,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.8,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.82,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.84,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.86,-39.45569,0,15.17706,0,0,4.40E-05,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.88,-39.45569,0,15.17706,0,0,5.000046,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.9,-39.45569,0,15.17706,0,0,10.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.92,-39.45569,0,15.17706,0,0,15.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.94,-39.45569,0,15.17706,0,0,15.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.96,-39.45569,0,15.17706,0,0,20.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
18.98,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.02,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.04,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.06,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.08,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.1,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.12,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.14,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.16,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.18,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.2,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.22,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.24,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.26,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.28,-39.45569,0,15.17706,0,0,25.00005,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.3,-39.45569,0,15.17706,0,0,30.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.32,-39.45569,0,15.17706,0,0,40.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.34,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.36,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.38,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.4,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.42,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.44,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.46,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.48,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.5,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.52,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.54,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.56,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
